IncidntNum,Category,Descript,DayOfWeek,Date,Time,Resolution,Address
31242495,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,10/22/2003,10:00,NONE,2900 Block of PACHECO ST
120984780,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,11/06/2012,00:01,NONE,1500 Block of PLYMOUTH AV
120508227,WEAPON LAWS,"AMMUNITION, POSS. BY PROHIBITED PERSON",Thursday,06/28/2012,00:11,"ARREST, BOOKED",500 Block of ELLIS ST
66064220,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/31/2006,00:01,NONE,LYON ST / TURK ST
60830687,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/06/2006,08:00,NONE,600 Block of POST ST
31260221,MISSING PERSON,FOUND PERSON,Sunday,10/26/2003,14:30,"ARREST, BOOKED",1300 Block of REVERE AV
30849298,NON-CRIMINAL,LOST PROPERTY,Thursday,07/17/2003,08:00,NONE,2ND ST / MARKET ST
106010272,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/21/2010,17:20,NONE,20TH AV / WINSTON DR
40231130,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,02/27/2004,07:40,"ARREST, CITED",POWELL ST / SUTTER ST
130213165,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,03/14/2013,06:00,NONE,100 Block of ACADIA ST
71181289,ASSAULT,THREATS AGAINST LIFE,Sunday,11/18/2007,19:00,"ARREST, BOOKED",KEARNY ST / COMMERCIAL ST
91032214,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,10/06/2009,13:27,"ARREST, BOOKED",100 Block of LEAVENWORTH ST
60019308,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,01/05/2006,22:55,NONE,2400 Block of 30TH AV
40932140,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,08/15/2004,12:00,NONE,0 Block of VANDEWATER ST
100683770,LARCENY/THEFT,ATTEMPTED SHOPLIFTING,Monday,07/26/2010,17:30,"ARREST, BOOKED",2100 Block of FILLMORE ST
110586722,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,07/22/2011,17:12,NONE,2300 Block of CHESTNUT ST
136185287,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,10/04/2013,10:30,NONE,BEALE ST / HARRISON ST
130289774,TRESPASS,TRESPASSING,Tuesday,04/09/2013,10:25,"ARREST, CITED",900 Block of MISSION ST
30864183,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,07/18/2003,18:00,NONE,0 Block of COSTA ST
